Sample_Name,Group,AKT1,ALDH1A1,ALDH3A1,ATF4,ATF6,ATM,BACH1,BAX,BBC3,BCL2L1,CDH1,CDH2,CHEK2,CMBL,DDB1,DDIT3,EIF2AK3,ERCC1,FDXR,FOS,FOSL1,GADD45A,GAMT,GCLC,GCLM,GSTP1,HEY1,HIF1A,HMGB1,JUN,KDM5B,A,B,C,D,E,KDM5C,MCL1,KRAS,KMT2D,KMT2A,KEAP1,NFE2L2,NANOG,PMAIP1,PHLDA3,PHB,PCNA,PARP1,SERPINE2,RIPK2,RB1,SOD2,SFN,SESN2,TDGF1,STAT1,TWIST2,TP53I3,ZEB1,WNT5A,PTAFR,SNAI1,STAT3,SRC,TWIST1,TP53,TIGAR
B_C73,Group2,15.36132755,9.503849807,12.92609014,13.63511795,16.18554544,16.21059632,17.23629083,14.23347126,18.1571927,13.95668689,18.60390568,17.70504053,16.47650064,16.29561818,15.19923448,19.94466149,17.33481072,15.23184716,15.50548423,18.93983707,16.80867093,16.66632669,16.93015992,16.05664039,13.14866014,13.25692537,19.07644575,10.71400571,13.1461641,18.98309796,17.7767641,11.78663251,12.90185841,18.95924626,15.359464,15.02908448,15.36770322,15.32237833,15.15426144,17.73172603,15.97378881,18.02211056,14.58718183,16.64025074,19.79033989,16.39866837,15.45882766,16.27084477,15.91356399,14.46671888,16.18401144,18.98534863,14.65413821,18.48649783,17.45464214,17.63226804,16.59785007,19.41363772,16.10851847,16.06591601,16.15792165,18.27850058,,14.27665612,13.97808577,20.30667215,15.45481376,18.91414529
B_C72,Group2,14.76279468,11.91966432,15.63098388,12.75687516,16.57391589,15.61780301,18.92330892,14.79309135,18.24081927,14.0599227,16.63956725,,17.70662399,17.26897205,14.81944601,15.10651991,15.66108739,14.67737765,18.61927504,15.6757926,15.35612058,17.31100882,17.82625255,17.48461533,15.6943324,13.44793379,21.62205324,11.19645768,14.07981849,17.13536983,18.06130737,11.99604796,14.88842955,16.99018077,17.28754129,16.34327471,15.93974297,13.43596136,15.98730525,17.55588071,15.61187133,17.7303259,14.55400052,17.35882005,,13.72388771,14.95757592,14.46786802,15.66897678,15.87554644,14.42399323,20.29610867,15.64780341,14.64869188,,18.25446654,14.75830239,18.12716804,16.94144449,15.82365479,17.19689035,19.04796141,16.16270713,15.9172692,13.84244843,,15.56304854,18.76173274
B_C74,Group2,14.35763204,10.41274002,11.19393149,13.57086942,17.16241077,16.81787776,14.83273277,13.36417419,18.77725631,12.93805881,16.56254491,17.07335651,16.77546119,16.3414708,15.20357827,16.29492513,17.29956449,15.19205282,16.91298577,15.71896115,15.78218104,16.63277118,19.29547011,17.43476097,13.69345458,13.26213763,19.83001662,10.24003863,13.4874144,20.92917854,17.97624923,11.78698353,12.78178714,16.75060004,15.66361483,17.28970206,15.01429594,14.58190377,14.44893934,16.7015699,15.29410094,17.16205462,15.0369708,15.87182111,20.26453068,14.99355674,14.83504079,14.96376073,14.6609864,14.65410485,16.87265608,18.30630433,14.82346923,17.38721741,17.41558406,17.52908061,18.07413891,16.60884789,17.4693555,16.4218475,15.74433311,18.29722083,,14.42954177,13.92989602,19.73667408,15.85130307,16.44423596
B_C71,Group2,14.8967513,11.42656064,9.195533038,12.9369692,18.37064042,15.7272298,17.80852533,14.16395933,17.68711223,13.45252139,18.11248436,17.40190504,17.36217022,15.31611606,14.47968262,16.60588278,17.9656221,14.74428279,14.71183365,15.57513945,14.63950726,16.98470139,19.20083287,17.43676736,14.15655842,13.95622733,,10.08502609,13.45515045,18.09470233,20.27688711,12.44287917,13.50525287,20.14517925,16.59904063,15.81877594,15.2496967,14.31300142,15.52137009,16.43631993,15.65955423,16.8080919,15.6639836,16.5021712,21.51624729,15.45508552,14.85703622,12.42549094,15.41876641,17.14720656,16.50217729,19.33847432,15.6984207,15.78422032,18.82850356,16.97207436,16.32604878,16.88489516,18.68834922,16.54201666,15.98066474,18.28145234,19.06309311,13.79950127,14.37393015,,14.514942,17.02108877
B_C75,Group2,15.31387292,10.54134119,14.57260756,12.73581474,18.12374604,15.52100057,18.08805232,14.82438989,17.47402765,13.3795916,18.17596402,16.99685943,14.60146611,14.51583035,15.1299283,16.41323471,16.45482422,15.06500177,17.31735805,12.67464216,17.98757528,16.90613276,17.22821578,19.04356291,15.93628472,14.1888052,18.32388358,9.877208244,13.09670669,15.79000669,17.40801005,13.81168547,13.67126759,17.14985877,16.04056505,16.6771734,15.94783152,13.23714328,17.0743447,16.91595489,16.8878456,17.62365497,15.87268908,16.02389732,18.34396979,14.5887535,14.66454374,15.44759696,15.34058658,16.70292791,15.92377133,18.20247212,13.64286948,15.54766358,21.14039062,17.36219613,18.69833078,18.42879461,17.19874306,17.80149141,18.91959291,18.46096201,18.11628967,13.55056373,13.52942039,,15.82478125,20.02932671
B_C27,Group2,16.65552628,12.9735419,15.94414466,12.40803076,15.07311092,15.78211431,17.00454642,13.50763875,16.59394809,12.95511169,17.17977212,16.77123336,18.10244674,15.22280977,14.12490358,14.82926419,14.32619486,15.05863302,15.75976745,13.24701429,14.22131759,16.44916837,17.6644681,18.56083506,15.84878952,13.80762791,17.6991263,11.74205132,13.82258675,,17.97200836,13.33483581,13.34638792,17.09692639,15.44786232,15.66158178,14.79700126,13.97865013,16.11845088,16.50034845,15.4463456,16.04373597,16.35311809,16.17995748,20.8909654,16.16010143,15.99613137,14.24295409,15.37320732,15.082518,15.38120161,17.23283023,15.41948115,15.70231823,18.31380423,18.06410598,17.90738336,18.74338209,15.7756746,16.25923206,15.86951766,18.03425874,17.60833195,15.68796711,15.77337258,20.4142844,15.0361997,16.05543826
B_C26,Group2,16.00008343,10.50853886,9.991412026,12.78817392,18.33935925,15.38498531,17.06202273,14.44914979,17.30964345,13.48660418,16.90166441,,14.67770339,14.77734361,14.99604025,17.60864408,16.98611723,14.55096196,15.70177704,17.53839296,17.65660095,18.34816307,16.8534359,14.63833783,13.49323186,13.01547428,19.4815105,10.59247778,12.91687721,16.01031047,17.82929131,12.9672554,13.88861277,18.43040136,14.9090319,15.86353936,15.95449471,12.78324416,15.75157944,16.48387255,15.88976654,16.03705747,14.83149667,16.35535652,19.05529145,15.87047135,14.64548413,12.29152705,15.7856974,13.92360604,15.12506794,18.87421498,14.35923114,15.62979699,,17.40075934,16.71212858,19.12610886,16.10288841,16.52492727,15.55543557,18.34401067,19.97773726,14.66521238,13.10975766,,14.23783631,16.8013049
B_C23,Group2,14.63104075,12.33030568,15.21889764,13.64989235,16.67092801,16.12404268,18.89817455,14.76795306,17.3430441,15.16544263,16.0751817,17.94665258,18.17300947,16.22910455,15.35522274,17.74220942,17.70005094,15.22825898,,13.32764333,15.7035447,19.35772318,17.23957747,18.09659672,14.16165063,14.04954494,20.04015925,11.09105121,13.4630039,19.97559057,17.13691034,12.80222008,13.02398121,16.80672955,15.61253199,17.21868567,15.86147134,14.70383399,17.62059169,17.75596755,15.59176174,17.31299266,16.09595683,16.3264606,23.18038796,15.73025396,15.12539038,14.73145718,15.4994757,16.68836015,17.24238525,18.01688723,14.51397106,18.5751849,18.55478703,17.68974588,16.74178584,20.90170476,16.48874728,16.49252874,15.42944981,22.25839253,19.73827974,16.04452531,14.99875329,,16.18689535,17.51903994
B_C24,Group2,14.87883352,11.44315289,18.12920029,13.47184982,17.59848493,14.81580958,18.19239567,13.38184319,17.29605467,13.61767714,19.03523627,15.800341,,15.68337949,14.77029376,,,14.13216164,15.2386755,19.55738893,16.15086116,,17.39583548,16.34487788,,13.68445206,20.01526239,10.64491601,14.38912146,,19.98224299,13.19171196,18.25151159,19.10883458,15.23731718,16.35459166,16.67989648,14.33457285,16.4609383,17.31518867,15.55276172,17.46232853,15.63930667,16.39024371,19.98435624,16.84808858,14.20136708,15.5689048,18.18276342,16.42973347,16.95948266,22.51773853,15.71656089,,,17.63113958,16.71948448,19.40265428,16.1635627,17.29689798,17.10513081,,18.12907833,13.40471244,14.39956368,19.36654421,15.42415284,18.79439639
C_C51,Group3,16.45562105,10.9407863,13.7774461,15.38392967,18.58398845,19.13754996,16.66940732,15.75405521,17.43140161,16.32388302,16.93651881,16.7049576,20.53212531,17.87753997,15.68067032,20.80132559,16.25005157,17.33414967,19.39713882,17.96386081,19.2167745,20.1808968,19.67263509,17.52476079,14.90543259,15.00340838,18.3034611,13.12480393,14.01691159,17.0805332,17.4713224,11.33642032,15.84781781,17.68350472,16.3454099,15.82719301,16.41035169,14.77955315,20.10066152,17.98649165,16.30566008,17.64809803,16.70636504,15.97774453,20.69123881,17.10830776,16.57373449,17.74619931,16.15168057,19.36596164,17.8355491,19.56928267,16.24034259,16.09147718,18.6837956,17.61643866,17.62122391,21.90972232,17.88506585,16.70628769,18.93950898,19.51686181,21.82050927,15.58826775,16.37362965,20.39668462,14.68337135,18.31982053
C_C95,Group3,14.074921,8.93636065,10.52566949,13.06968339,15.08152627,15.90155401,17.95076629,12.27763771,15.507298,12.73994358,14.20167962,16.43302901,17.5625554,14.49946765,13.62670868,15.60916886,19.11583882,14.2895467,,10.61899336,12.78144238,14.44436774,15.77485985,15.59872852,12.66483632,12.11560002,18.28765742,11.88660837,11.93515717,16.00439439,15.12782629,9.235028793,12.58507727,16.73869713,14.0376706,14.12859131,15.27475806,12.9589945,15.71436951,15.60337162,14.43688318,15.98786402,14.1100677,16.10481077,19.99647634,12.78835575,12.80753338,11.64799401,13.72102308,17.49250556,16.0754196,17.31741556,14.778073,14.9739839,14.75064599,16.74590592,15.60991379,18.86248325,13.33233732,15.72975675,16.8928731,17.9766187,19.68620388,13.69671498,15.12714769,17.90182504,12.94657521,15.3757258
C_C50,Group3,15.39050097,9.608894096,10.92988406,,16.44503411,17.44406042,15.68294785,15.68114848,18.34846008,14.19911554,15.5533185,16.04955027,17.28442666,17.9157441,14.45324652,20.06809446,17.34132372,15.42323813,17.73957986,13.8535938,17.27526392,19.63877515,17.6243667,16.200312,13.89365147,12.68209026,19.88721873,12.10474612,12.67975936,15.81529362,,11.16045024,13.60066088,17.98566774,14.99707174,15.43054027,15.82438198,14.72492589,16.40201878,18.5566349,15.45676777,17.00311321,14.45594919,15.96687749,22.74749986,16.53976522,13.84203136,12.82690029,14.82711944,18.86946971,15.41202582,17.83662434,15.80144315,14.40399215,17.56006452,17.48602498,15.85338431,18.12959527,16.55165875,17.66100345,19.17977545,18.23042147,,14.71147397,15.03176788,17.69800099,14.28948712,17.86401228
C_C96,Group3,15.82436532,13.07603516,14.23382427,,16.99268872,,18.03049222,16.33908144,20.27147017,15.78922092,,,20.44868105,19.44571452,18.16066517,,19.99712188,18.39551272,18.0020947,,19.13398411,19.87766058,18.09927547,15.44137005,15.30387016,16.71582515,19.17944356,17.08516098,15.37800596,,,13.61293873,,17.03492601,19.37575321,16.00464221,17.32913396,16.13444376,18.48349235,19.86865238,15.85539737,19.19990338,16.13886924,17.00506821,,19.56466863,16.93557956,16.29052789,16.79688675,19.68850591,,21.39989199,18.76294733,,,17.14402983,17.80116507,23.99643285,17.85437394,17.79364501,,18.04969358,19.92156107,,16.17105714,20.97092121,15.80881355,
C_C49,Group3,14.14493174,9.450755029,9.809942949,13.11067164,15.99617989,17.62373605,16.46699359,14.69064298,19.09063187,14.7083347,16.6330711,15.76795412,17.30153621,17.12633851,14.38172389,17.10186152,17.53430286,15.67051968,16.03037014,13.44785476,,18.26648653,18.11894483,16.67325231,13.74173854,12.22150592,19.64869959,11.44338505,11.15387083,21.32925406,15.90220442,9.732012717,11.73511451,15.9369317,14.44653412,14.47338467,15.62193985,12.56625604,15.32259304,16.97503197,15.23597713,16.08871632,14.5861706,16.6557506,18.910701,17.23796884,12.9585649,13.70601478,14.11257946,14.83562562,16.70336642,17.11488467,14.31221901,14.28027664,19.72113357,17.24153687,14.89347394,19.2359971,17.16000758,15.77055553,17.96846344,18.10434965,17.08608375,13.99185901,14.33036661,18.12959574,12.95164114,16.06513943
C_C01,Group3,13.90716661,9.50762868,10.71774769,14.0054459,16.39073322,17.89432361,17.43976477,14.71395857,19.71533023,14.27561408,16.60231912,15.32804369,16.78242515,17.74177933,14.26325396,19.71097591,17.158489,15.47850255,16.96107522,13.0894336,16.1483912,19.35454018,16.9256947,14.14580847,12.70157094,11.41890001,18.0496672,12.24494945,11.32598308,15.51325383,20.41305156,9.464248006,14.87441162,15.93629576,13.86850976,13.68683492,16.04382861,13.95584308,15.89481093,16.19485875,15.47993174,17.12340619,13.6838672,17.09231742,20.78084428,16.21023826,12.54656937,11.84787678,13.28688692,18.05523321,16.17774959,17.0422831,15.54195726,14.5134401,19.7774805,17.6271123,14.62624441,18.16145834,,16.50751799,21.42717662,18.53026653,,15.12117924,13.40078658,17.89724407,13.10202075,17.26145985
C_C02,Group3,14.63694362,9.427381234,9.963071943,13.51760189,16.52114991,17.49237813,17.61495038,15.37331344,18.04840264,13.74262765,16.67544545,15.68542863,16.43582954,16.78589956,15.27683936,19.21260241,17.47576362,15.78280578,16.25731659,11.57903354,15.62222126,17.45124837,16.83276781,16.63840616,14.81736104,12.36611022,19.18328615,11.65343281,14.93443483,14.23174814,16.91640647,10.43422223,11.45897079,16.02677312,15.72890417,14.94459276,15.44936262,13.0475436,15.82048494,16.51405191,15.58585541,16.83588384,,16.52720366,20.09097376,15.26578811,13.85629187,15.89317946,15.35306875,15.74673388,16.97473201,18.30795593,15.61188751,17.16968795,20.01260437,17.233061,16.590089,22.53057743,16.78085163,16.48433144,19.4085564,18.80796851,22.57628113,14.63144848,15.37818006,,14.96340489,16.10076187
C_C03,Group3,13.24046434,8.439244014,11.86190495,11.69343226,15.14216864,16.81768504,16.12729948,12.94093447,16.26007931,14.00137304,,15.06438011,17.57832082,15.75322149,14.03292447,16.02788446,15.38628795,14.80513732,14.14820115,13.06260001,14.15029078,16.69745304,16.26478255,15.50555601,12.18952992,11.5925719,20.95202669,11.31796961,10.9681318,15.65710533,17.37800798,8.606366953,12.3114399,16.31318489,12.38268315,12.67610147,14.26701814,12.78434957,15.38835892,16.28365412,15.25737662,16.13090805,12.76474198,15.73156619,18.82955508,13.80246983,12.33707307,10.47200774,12.88799128,14.34925495,15.30043503,15.84691445,14.50440599,13.59599397,14.9230907,17.7955523,14.41606592,17.28789205,12.8518336,15.95609241,14.31728783,17.9231439,18.22866252,14.61299651,14.73713496,17.19339993,11.52665032,14.82102964
C_C91,Group3,15.7020614,9.786534577,12.59410311,14.11660618,16.42837988,17.60730554,15.8080601,14.4993858,19.01209918,13.68012844,17.3676888,15.46450679,17.08125186,19.82783256,14.64827266,15.86808322,15.79414231,16.04296609,15.94102796,11.82077692,15.28982134,,17.56728705,15.9661222,13.52128113,13.12597193,,12.05643263,12.71748783,16.96059345,16.34330455,10.04952901,13.59806154,18.19827111,15.01077903,14.62123125,15.42370795,,15.54711427,16.81990959,15.61090274,17.27490458,15.85245269,16.64237753,21.81362198,15.36762042,14.26617212,15.36798508,15.34277931,17.98863074,15.64954628,18.60126988,14.96325501,13.98167732,18.22866408,18.18709277,15.68623203,17.87323973,15.89205245,16.24662828,19.69109797,18.24546276,20.46934596,14.73925533,14.50333449,20.13180641,13.78740689,17.09689087
C_C54,Group3,14.42493649,9.831968524,13.0391944,14.21346451,16.86786121,17.92384089,16.97451931,14.86745206,18.3936523,13.81830951,19.0367266,15.26796553,17.23536034,15.86404596,14.56438354,17.21913179,16.65620738,15.66954411,16.90397193,11.01753781,15.67301442,19.30182614,18.35353454,17.66190517,14.94070154,12.20378476,19.27289722,11.61376494,12.89545545,15.38770976,16.13641727,9.370833327,13.9462969,20.91816043,13.8556103,13.71160576,15.01021323,12.51255514,16.65921125,16.60944974,15.29808589,16.6392433,13.77546641,16.60253865,23.40253273,14.82822494,13.70366445,15.33783948,14.50550644,15.71577282,15.53724766,18.62756188,15.00271975,15.3774997,18.99595201,17.67788189,16.58708454,18.39289297,15.18461508,17.35625614,16.29219556,18.12942112,17.78281205,14.62547589,15.52150922,19.4036677,13.29240255,16.97414892
C_C53,Group3,15.05563923,9.156536193,10.44117882,14.04490654,15.82513597,16.53079545,16.00520011,15.31941939,18.50604533,13.16037498,15.83345243,15.58878326,20.37286722,16.5541209,14.7154755,16.86089728,17.61535655,15.21187901,16.98238107,10.92107066,14.22874628,16.85917724,16.99818904,16.58899658,13.22795131,14.17692163,20.12310591,10.90968681,12.6338208,14.7112689,16.08842883,9.870311676,13.10185693,18.29999199,14.7244216,14.7402336,15.15154572,12.59520906,15.45718024,16.39338771,15.51470267,16.479872,13.72905545,16.2313388,,15.57121834,13.66455156,15.89339478,14.13253126,14.54921796,16.56710916,18.54219884,15.1239122,16.49707548,20.79325071,17.78849138,15.40219371,18.17324837,15.5610655,18.60993829,18.23703008,20.00218573,21.47992565,14.30674112,14.36475224,17.63150756,13.44280881,16.77644649
C_C93,Group3,13.62068584,9.186553896,11.37886913,13.5505908,15.54776109,16.16439193,15.95926305,14.51216751,18.4912311,13.42085029,15.6294839,15.289699,15.55201014,16.02672411,13.56434698,16.79440252,16.64039322,14.74922847,15.17830251,12.56263209,15.97851661,19.68927971,16.54324114,14.84171573,11.91963123,10.83724429,22.5866367,11.35583521,11.54635976,14.72368125,17.26555856,9.584378366,13.15293465,16.99933806,13.10509715,13.28024954,14.96026805,13.09327592,14.57071723,16.51878148,15.79165992,15.99249607,13.75162877,16.66561586,22.06649833,15.99474484,12.7611255,11.87334955,13.6499424,17.45689694,14.84329913,17.34240883,14.88685083,15.17149844,19.61729305,17.06773167,14.14916861,18.01489571,14.33651669,16.75663204,18.9635439,17.78512646,19.03673245,14.33399872,12.79272098,17.89539249,12.26192187,16.32500186
C_C52,Group3,14.96062923,10.03477068,13.52112813,13.92270172,16.39370658,16.81117709,15.7841902,15.62831187,18.71497497,15.45858632,19.41191064,15.95784718,17.79655132,17.11242519,14.49161828,16.1691479,17.23628965,15.13190294,17.61086261,11.69314282,14.53768742,18.99011334,16.29370333,16.02169641,13.94448668,12.75099526,19.53284372,12.3771595,13.04266874,14.45684839,15.46384931,10.35484287,12.61538501,17.02226041,13.90359278,14.0427921,15.16670396,12.42350577,16.0414095,18.04052804,15.24814379,16.16239377,13.56235207,16.50684235,,14.92784006,14.72592418,16.10497358,15.5098222,17.33917869,15.19650018,18.17733361,14.86578096,16.09671676,18.26660312,17.69562783,13.79558303,18.38634584,15.37727014,16.54641667,17.80393695,17.64732727,23.33723455,14.84579976,15.06429421,17.36009348,13.93833596,17.02863189
C_C04,Group3,13.7735885,8.92032091,11.45751061,13.28083427,15.40050024,16.62067156,16.46589584,13.78746653,18.56442652,13.02277269,15.69987161,14.97130744,16.0961147,16.86726677,13.99702653,16.73805206,16.38887104,14.9911231,16.20482367,12.05792385,13.91066213,20.41248644,15.61339156,16.11706651,12.72813146,11.42969858,18.9400669,11.02550095,11.33454821,14.75802167,16.006106,9.225840607,12.77124284,16.46703038,12.90071449,13.1181044,14.93483779,12.79623867,14.85611855,16.22532814,15.00357824,15.98479232,14.43915984,16.49229539,19.87385118,15.58844397,12.35652267,11.22343362,13.67910879,15.33130285,15.33636096,16.57245108,14.9714927,13.51376528,17.70226537,17.1397487,14.32623118,18.5427022,13.73857789,16.19806013,18.92465362,18.26019192,20.37821888,14.78219664,13.23033404,18.04386467,12.03478794,16.11531537
C_C05,Group3,14.51030328,9.516463279,12.10196597,14.22712855,16.46018898,18.09552212,16.7269533,15.24770126,19.06272881,13.57037254,17.0219877,15.15312197,17.94296569,15.81046499,14.42612091,16.63843679,18.18264178,14.73706657,16.84968438,11.64577805,15.92166154,,18.29789353,15.94650846,13.34305216,12.6466427,19.10616235,12.08824391,13.16194277,16.41468191,16.33812354,10.62289178,13.39370775,17.62884762,14.15581961,15.3620033,14.87529648,13.27328842,15.84643655,17.26011979,15.75800527,16.36189156,13.82604049,15.85960192,,15.48162637,13.39913404,15.55331862,15.55207497,16.09960359,15.71753431,17.87712983,15.5816064,15.16982593,,18.14071964,15.47266492,18.69162946,14.83745529,16.61491828,17.32207932,17.92657151,23.45360284,14.75926563,14.63568333,19.51810363,13.85769665,16.85650975
C_C06,Group3,15.42786067,9.643753818,10.76844422,14.60646107,17.27893711,18.03952796,18.16811165,14.52593517,17.20084573,14.04501752,17.25732916,16.24106722,17.94719717,17.49863564,14.53301391,19.78545541,19.60251554,15.26808652,16.07653479,12.70528745,15.6277383,16.73801095,16.96449256,16.07918545,14.65898705,13.34848526,21.38023204,12.59774359,13.3686381,17.80058607,15.91299568,11.44679125,13.00337378,,15.03764594,15.8478476,16.12778379,13.65606919,16.44399533,17.91603201,16.14693496,17.64561889,14.36352937,16.44865289,20.73070952,15.44860279,14.49252241,15.51514043,15.70042893,16.65854004,19.90292644,21.07562572,15.48740417,16.89761581,16.93821559,17.68597615,16.44164942,18.65112768,16.28022843,16.99813164,17.6073815,18.30207886,23.79608502,14.50874904,14.55681046,19.41331489,13.89282267,15.5442184
C_C88,Group3,14.6436294,9.560807165,11.4692058,14.46143927,17.38798185,16.58613249,16.37371905,15.41580203,18.86903729,13.23261381,16.09173261,15.83172233,18.32782276,16.83449176,14.19320261,,16.485684,15.25328489,17.89076269,11.72984307,15.15856269,19.84891806,16.91106913,14.71700397,13.2240309,12.5883043,21.46152998,11.7229245,12.57024767,14.14701731,15.52749943,11.25241496,13.87098903,18.36617437,15.22334177,14.73891091,15.58997446,13.56279566,15.99876366,16.51614976,16.39772535,18.40519333,15.29705346,16.2917127,22.80384119,16.84135909,14.39745702,15.946739,14.64250523,17.51248533,16.60512547,19.68871394,15.76350193,16.2163417,,17.65595844,16.45817111,19.01895077,16.35727099,,17.73238098,19.3335411,19.20170847,14.38337412,14.80445604,20.95164327,13.76826094,18.40672633
C_C57,Group3,14.85023684,9.53011249,11.04425059,15.21794926,16.39170028,17.62556551,16.25772674,15.89862026,18.89395118,14.22130206,16.8644858,16.114061,16.53419367,16.17767104,15.03005083,18.003407,16.65190903,16.00180625,16.59499938,11.65516339,15.02184528,23.4508302,17.19403341,15.98798139,15.27631069,13.22509927,17.64693974,11.57498607,13.8478886,17.20495144,15.53285316,10.64630433,12.85949644,17.31895848,15.35748183,14.96410748,15.74804768,13.4259865,16.17608615,16.24345583,17.36208767,16.78237121,14.42237446,16.76439436,20.57231959,16.18079115,13.84192037,15.07970337,15.63540377,17.70683556,16.35723806,17.89953156,15.61298561,15.74229735,17.67594356,17.08430541,15.86763574,17.3100503,16.48946641,16.78015536,17.12619623,18.1584629,21.20904697,14.53969919,14.86856426,19.62408856,14.18166197,16.99529736
C_C89,Group3,14.51309528,9.699306165,12.3572571,14.11501802,15.62659372,16.15667279,17.47950568,13.98715166,17.18213089,13.7049903,15.65482066,16.51944979,19.88657206,16.4929538,14.3991444,19.16355356,,15.41043476,15.5258495,11.54501951,15.0914619,21.10098523,16.3918464,16.00537499,13.80839071,11.86632288,17.91761844,11.68756475,11.53743876,14.40613839,16.17355459,10.17650439,13.06666628,17.70148958,14.15043139,14.5452064,15.86262143,13.57129557,15.63533583,16.02348663,15.85370205,16.43298735,15.13090309,16.55532128,21.71702155,14.92316357,13.34609691,13.97949499,14.69679928,19.34416819,15.35111823,17.96844364,15.84098428,15.81047912,16.42839713,18.00184158,15.75237707,19.88004325,16.06272184,16.70355029,18.00783356,19.89551451,21.5392478,14.65279619,15.1559372,20.45993901,13.11571964,16.52203846
C_C56,Group3,14.45140238,8.802604561,11.74652521,13.98685211,15.60533949,17.25637601,17.39126997,14.06865767,17.76455069,13.79896343,16.88576886,15.08214536,17.93896093,16.18815135,14.31286143,17.57441527,16.30434051,14.92702832,15.88923371,11.20326499,16.24174803,16.81681031,16.76872103,17.31229514,13.17758383,12.23059195,19.3667776,11.30768077,12.78567763,15.03941647,16.0509802,9.73236709,12.6138244,17.73782652,14.75410949,14.3199707,15.28810008,12.72728589,14.90699986,17.30298951,15.98631656,16.41842849,13.36707319,16.67077231,20.45740171,14.70155749,12.9503525,13.91821357,14.25279736,15.26999432,15.06042387,17.13376769,14.29336831,18.13288575,,17.41887544,15.54581256,17.93921706,15.55662073,15.95814875,16.93867956,17.89116868,19.94004419,14.8467766,13.99243641,18.17672954,12.8821423,17.4090958
C_C90,Group3,14.00392098,9.838506754,9.961187739,11.92062926,15.89890105,16.81841488,17.24991762,15.04316376,19.05482922,13.16867938,17.88377332,,17.25381195,18.08691146,13.83675027,16.68008822,17.09561571,13.82820737,15.71958211,12.49836071,18.57486598,20.62582398,16.04553591,13.77692774,13.09609844,11.08950479,20.54822365,13.38165781,11.06181143,,16.36790355,9.963166543,15.54421175,16.42410815,14.16017591,13.36752841,15.80106416,14.04609115,15.46094073,17.06379327,15.27592733,17.10440462,13.18498539,16.51643833,22.3659774,17.76506357,12.82873359,11.89192008,13.79229703,17.70087545,14.96753304,17.04031769,15.181337,16.08825028,16.25519754,17.5187966,14.52536237,16.23065647,15.29314562,17.32186637,18.19106964,17.85817731,19.44263735,16.39658409,12.97267653,19.52548758,13.46442791,16.75500173
C_C42,Group3,13.89491172,9.979266533,10.27472055,,16.03573254,18.7775599,18.08120439,13.77231197,18.94842765,13.4908357,15.83534699,17.43995344,16.63801516,15.62926555,13.81849004,16.74632787,,14.78008012,15.43414503,13.28149264,14.48112163,18.97369945,17.06504129,14.8513179,11.7502178,11.02349327,18.98330338,11.60321245,11.29191349,14.66613806,16.28291216,9.614178755,13.93821988,16.724489,14.13133134,12.90756632,14.9307148,13.31519954,15.55011779,15.86659475,15.3931404,16.62937156,14.06071248,16.31530784,,15.73425872,12.82519663,13.03250645,14.08342351,16.01459344,16.19994919,17.61450718,15.64346218,13.45291202,,17.43885609,14.76234436,18.07810198,15.95803662,18.24655479,19.55440658,17.88755379,17.62680848,15.54510115,13.48530815,19.12231708,13.40648407,16.10836939
C_C07,Group3,12.86875722,8.615121914,9.884598783,12.79730605,15.73186484,16.06629766,16.26532287,13.26925775,16.39193053,14.32709443,15.68349822,13.57456022,16.06251573,17.79779491,13.15078414,15.94277395,15.10159233,13.88169316,14.6364507,11.09729699,12.46505676,18.35274258,15.5202299,15.48826862,12.28242849,10.8988476,19.20192637,10.87471221,10.36311338,15.88773798,15.07393022,8.658085315,12.03914763,16.59804533,12.70322667,13.57070297,14.42390286,12.18499192,14.6455497,15.91451193,14.70621812,15.06321755,12.36764681,15.03336518,19.91729721,13.96634301,12.69641932,12.43386507,13.37926591,16.21649413,14.76642085,15.91219936,14.5703104,14.28644313,17.83577762,16.1898455,14.26391423,18.73093761,14.62787608,15.17780941,15.72437986,17.27660863,21.57641407,13.92436408,13.30525942,18.76545824,12.5944255,15.21066512
C_C08,Group3,13.11811164,9.561315647,11.35756002,12.7014108,15.09620337,15.25149618,15.93693004,12.76593641,18.18593841,14.60517619,15.93941307,16.59724886,15.35428746,15.44821389,12.64299969,15.55032014,15.27560663,14.28314332,13.84580877,10.00246952,13.87709187,18.93519279,16.0849088,16.09723436,13.71090183,11.72015801,19.6671335,11.27058661,10.32562127,18.78811919,17.19319937,9.131166396,11.74805361,16.19224702,12.47581089,14.20773372,14.60364984,11.96328921,15.09358389,15.86283092,15.13665047,15.36107026,13.69689499,15.56130389,19.52390627,14.26807825,12.35367651,10.81745892,12.71216499,15.89650884,14.76489168,15.4431063,14.43455646,13.64126151,18.29676672,16.28547513,14.35246114,17.67846451,13.54708315,16.32765501,16.41643426,18.82603202,,14.46787369,14.1138012,18.56794839,11.53364544,15.50580081
